-31.21 84.72 -158.80
1.04 84.78 -126.89
14.15 85.94 -113.76
29.87 88.43 -98.14
86.81 87.80 -41.45
108.81 86.30 -19.59
123.01 84.55 -5.34
140.01 82.53 11.78
142.57 80.33 14.15
141.23 78.14 12.52
140.69 76.40 11.95
138.97 75.31 10.05
135.31 74.21 6.02
133.87 72.71 4.26
135.90 70.86 6.17
136.13 69.53 6.35
132.23 68.58 2.21
130.26 67.08 0.11
130.00 65.06 -0.18
129.04 63.16 -1.05
127.10 61.20 -2.84
123.63 59.54 -6.39
119.99 56.84 -10.61
120.27 54.61 -10.37
121.70 52.05 -8.45
121.42 50.50 -8.39
121.55 49.30 -7.96
121.29 48.23 -7.94
121.62 47.00 -7.14
122.22 46.25 -6.08
122.26 45.50 -5.66
121.19 45.31 -6.54
120.90 44.76 -6.50
120.40 44.01 -6.62
120.23 42.88 -6.39
120.03 41.34 -6.49
119.19 40.45 -7.48
118.99 39.72 -7.50
119.40 38.62 -6.81
119.32 37.35 -6.85
119.80 36.12 -6.45
120.34 34.73 -6.40
121.82 34.33 -4.99
122.47 33.04 -4.83
122.75 33.18 -4.93
122.92 33.41 -4.84
123.18 33.40 -4.30
123.56 32.73 -3.55
124.06 32.71 -2.78
123.88 32.08 -2.85
123.70 31.66 -2.76
123.59 31.35 -2.47
123.51 30.64 -2.34
123.80 29.87 -1.78
123.49 28.88 -1.87
123.05 28.41 -2.06
122.62 27.03 -2.42
122.23 25.63 -2.36
121.80 24.62 -2.54
121.76 25.57 -2.01
121.29 24.88 -2.37
121.39 25.02 -2.04
121.16 24.55 -2.00
120.99 24.84 -1.91
120.72 24.88 -2.19
120.51 24.92 -2.38
120.49 25.69 -2.22
120.30 26.35 -2.28
120.18 26.99 -2.09
119.97 27.60 -2.31
119.96 28.90 -2.32
120.21 30.67 -2.26
120.65 33.04 -1.96
120.97 35.77 -1.63
121.05 38.42 -1.31
120.98 40.80 -1.20
121.41 43.39 -0.77
122.18 45.71 -0.04
123.25 47.32 1.12
123.21 48.29 1.25
124.57 50.44 2.94
126.68 52.31 5.49
127.13 53.26 6.05
127.47 55.13 6.62
128.59 56.46 8.12
129.15 57.86 8.95
130.40 59.09 10.70
131.03 60.23 11.72
130.84 61.64 11.93
131.15 63.30 12.89
131.25 64.70 13.57
131.54 66.14 14.43
130.84 67.76 14.14
130.89 69.46 14.68
130.58 70.52 14.79
129.87 72.12 14.51
129.25 73.69 14.33
130.06 75.45 15.48
130.58 77.33 16.35
129.80 78.94 15.96
129.46 80.79 16.09
133.14 82.78 20.22
135.13 84.92 22.73
133.83 86.81 22.00
135.65 88.84 24.51
-58.74 88.89 -169.12
-50.27 86.69 -159.97
-48.53 84.52 -157.75
-52.00 82.32 -160.66
-53.16 80.59 -161.49
-53.72 79.00 -161.77
-56.60 77.22 -164.41
-56.11 75.44 -163.74
-57.72 73.93 -165.19
-61.58 72.77 -168.87
-60.88 71.11 -167.99
-61.04 69.17 -167.76
-60.71 67.17 -167.04
-59.90 65.26 -165.79
-59.48 63.48 -164.96
-59.07 61.60 -164.18
-58.66 59.93 -163.54
-57.52 57.94 -162.15
-58.88 56.39 -163.30
-60.31 54.68 -164.45
-60.57 52.78 -164.41
-60.56 51.13 -164.28
-61.96 49.46 -165.58
-62.70 47.70 -166.13
-62.43 45.67 -165.63
-62.61 43.88 -165.60
-61.53 42.08 -164.20
-61.87 40.70 -164.54
-62.07 39.21 -164.76
-61.41 37.24 -164.12
-61.15 34.79 -163.57
-61.20 32.70 -163.48
-60.91 30.65 -163.02
-60.55 29.11 -162.60
-60.26 27.85 -162.19
-60.54 26.84 -162.45
-59.52 25.28 -161.75
-58.52 24.50 -161.52
-57.37 24.78 -160.91
-56.89 25.78 -161.06
-56.32 26.66 -161.48
-55.45 26.80 -161.38
-54.33 27.28 -161.39
-52.80 27.19 -160.50
-52.00 27.72 -160.86
-51.20 28.48 -161.60
-49.09 29.33 -161.00
-46.47 31.24 -160.19
-44.43 33.46 -159.52
-43.58 36.45 -160.21
-42.07 38.70 -159.74
-40.50 41.46 -158.98
-39.68 44.21 -159.24
-38.51 46.96 -159.03
-37.48 49.77 -158.64
-36.58 52.51 -158.28
-36.56 54.74 -158.57
-37.73 57.33 -159.98
-38.69 59.62 -161.10
-36.95 61.52 -159.57
-37.06 63.05 -159.75
-37.59 64.81 -160.47
-36.91 66.61 -159.80
-37.71 68.91 -160.72
-37.62 71.47 -160.74
-37.40 74.16 -160.61
-37.16 76.14 -160.65
-34.98 78.17 -158.64
-39.87 80.59 -163.90
-42.27 82.55 -166.58
-39.27 84.60 -164.03
-25.94 86.20 -151.11
-10.04 87.84 -135.76
87.08 89.38 -38.84
140.39 88.12 14.34
115.70 86.68 -10.98
133.51 85.22 6.45
141.64 83.08 14.53
139.48 81.33 12.37
130.25 79.75 2.88
126.46 78.07 -1.40
132.04 75.85 4.00
137.51 74.18 9.73
135.59 72.88 7.76
128.97 71.84 0.69
127.94 70.15 -0.61
128.27 68.32 -0.52
131.70 66.70 2.86
131.23 65.10 1.92
130.98 63.68 1.36
132.21 61.95 2.41
133.20 60.00 3.36
133.44 57.54 3.71
133.88 55.83 4.58
134.27 55.00 5.59
132.40 54.07 4.09
129.43 52.48 1.02
129.12 51.05 0.77
129.90 49.20 1.80
132.00 46.29 4.08
132.21 44.04 3.88
131.85 42.62 3.18
131.87 41.78 3.22
131.48 41.41 2.77
131.34 41.06 2.60
131.38 40.38 2.74
130.75 39.64 2.15
130.12 39.05 1.55
129.77 38.41 1.07
130.33 37.22 2.01
129.93 36.07 2.13
129.45 35.26 2.03
129.03 35.01 2.10
128.44 34.09 1.95
127.72 33.51 1.36
127.14 33.50 0.94
126.41 32.75 0.33
125.97 31.64 0.13
125.35 30.78 -0.39
125.17 29.95 -0.73
125.35 29.42 -0.66
125.27 28.82 -0.65
125.11 28.18 -0.66
125.46 28.72 0.12
125.80 29.33 0.92
125.20 29.25 0.52
124.60 28.18 0.12
124.61 27.97 0.52
124.83 27.97 0.89
125.29 28.05 1.48
125.64 28.08 1.87
126.26 27.19 2.71
126.71 26.29 3.30
126.59 25.74 2.93
126.45 25.28 2.65
126.22 24.59 2.37
125.97 23.40 2.19
125.79 22.86 2.19
125.55 22.09 2.17
125.26 21.99 2.28
125.07 22.15 2.81
124.82 22.18 2.67
124.62 22.70 2.83
124.30 23.47 2.65
123.80 24.40 2.28
123.50 25.18 2.12
123.35 25.86 2.16
123.22 26.62 1.88
123.39 28.32 2.19
123.68 30.81 2.59
123.88 33.54 2.87
124.05 36.15 3.26
124.55 38.30 4.16
124.73 40.51 4.80
124.23 43.39 4.87
123.33 46.38 4.38
124.03 48.79 5.17
125.84 50.84 7.49
126.84 53.05 8.89
126.23 54.79 8.53
126.76 56.97 9.71
128.41 59.23 11.99
130.17 60.52 14.20
131.17 61.94 15.50
130.72 63.40 15.47
130.88 66.59 16.28
131.19 68.59 17.25
131.72 69.89 18.29
131.96 71.40 18.88
131.25 73.45 18.55
133.39 76.28 21.25
138.31 78.69 26.74
135.69 80.42 24.42
134.69 82.86 23.69
142.39 84.77 31.68
161.47 86.80 51.09
-148.91 87.12 101.22
-101.65 87.03 148.80
-87.72 85.11 163.09
-86.55 82.54 164.70
-76.19 80.66 175.34
-71.62 78.33 -179.76
-70.76 75.98 -178.41
-71.84 73.86 -179.16
-68.65 71.53 -175.78
-68.02 69.09 -174.99
-66.21 66.60 -173.00
-65.11 64.47 -171.82
-65.41 62.29 -172.14
-65.21 60.40 -171.98
-64.30 58.64 -171.15
-64.28 57.16 -171.08
-62.53 55.73 -169.14
-61.79 54.22 -168.39
-60.49 52.60 -167.06
-59.84 50.89 -166.41
-58.59 49.35 -165.12
-57.56 47.46 -164.22
-57.30 45.66 -164.01
-57.62 43.93 -164.79
-56.33 41.77 -163.94
-56.46 39.81 -164.56
-56.93 38.23 -165.47
-56.55 36.27 -165.45
-56.48 34.65 -165.72
-55.84 32.90 -165.29
-55.50 31.43 -165.40
-55.18 30.01 -165.05
-54.50 28.82 -164.67
-53.40 27.53 -163.91
-52.83 26.77 -163.90
-52.41 26.44 -164.00
-51.57 26.33 -163.48
-50.84 26.71 -163.61
-50.31 27.02 -163.65
-50.14 28.06 -163.97
-49.62 28.78 -163.87
-48.51 29.43 -163.47
-47.20 29.72 -162.88
-46.60 30.98 -163.27
-46.09 31.85 -163.03
-45.73 33.37 -163.05
-44.72 34.24 -162.48
-43.52 35.43 -162.00
-42.48 37.31 -161.50
-42.07 39.22 -161.45
-41.79 41.58 -161.30
-41.79 43.52 -161.14
-41.44 45.81 -161.35
-40.93 48.05 -160.92
-40.58 50.07 -160.93
-39.82 52.27 -160.41
-39.65 54.70 -160.50
-39.54 56.87 -160.87
-39.49 59.46 -161.03
-41.14 62.33 -162.84
-43.41 65.56 -165.33
-45.07 68.59 -166.77
-49.68 72.02 -171.12
-56.97 74.95 -178.04
-63.20 77.68 175.55
-66.57 80.31 171.77
-76.06 82.28 161.85
-91.62 83.49 146.12
-98.71 85.62 138.62
-135.82 87.64 100.83
-173.72 87.12 62.39
175.96 85.37 51.93
164.52 84.02 40.42
149.80 83.34 25.50
135.02 82.13 10.41
133.85 80.92 9.20
136.63 78.95 12.30
137.03 77.61 13.31
125.56 75.20 1.79
113.85 73.75 -10.18
110.28 72.27 -13.73
110.93 70.00 -13.00
115.48 67.98 -8.42
114.28 65.04 -9.67
110.16 63.49 -13.83
108.14 62.06 -15.83
110.11 60.60 -13.66
114.53 58.17 -8.81
117.31 56.99 -5.70
117.70 55.07 -5.37
117.29 53.56 -5.96
117.85 52.66 -5.81
119.21 51.87 -4.69
120.05 49.83 -4.16
120.00 48.81 -4.21
120.27 48.06 -3.65
121.30 46.74 -2.74
121.93 46.16 -2.39
122.97 45.00 -1.28
124.23 44.80 0.49
124.20 44.71 0.86
122.49 44.08 -0.74
120.97 41.83 -1.86
119.87 39.15 -2.60
121.67 38.18 0.10
122.73 37.08 1.45
122.31 36.64 0.83
121.88 36.48 0.44
121.42 36.30 0.10
121.64 35.83 0.93
122.02 35.69 1.94
122.47 35.86 3.02
122.32 35.97 3.21
121.65 36.19 2.95
120.99 36.21 2.78
120.37 35.54 2.61
120.10 34.88 2.71
119.91 34.47 2.70
119.83 34.08 2.96
119.70 33.64 2.92
120.64 33.21 3.99
121.87 32.80 5.22
122.84 32.66 6.30
122.82 31.93 6.17
122.55 31.59 5.59
122.78 31.43 5.89
122.48 31.01 5.61
122.24 30.38 5.60
121.86 29.77 5.40
121.47 29.41 5.09
121.56 29.14 5.34
121.67 29.07 5.61
121.62 28.99 5.54
121.46 28.63 5.29
121.25 28.37 5.17
120.88 28.39 4.72
120.67 28.46 4.76
120.66 27.90 4.74
120.85 27.45 5.12
120.72 27.09 5.07
120.51 27.58 4.90
120.32 27.79 4.62
120.29 27.56 4.77
120.25 27.05 4.86
120.28 26.61 5.18
120.10 26.34 5.23
119.93 26.20 5.16
119.42 26.50 4.53
119.42 26.66 4.52
119.56 27.16 4.65
119.50 27.80 4.49
119.38 28.86 4.14
119.48 30.07 4.03
119.59 31.69 3.85
120.11 33.74 4.09
120.82 35.97 4.39
120.88 38.35 3.87
120.86 40.66 3.56
121.63 44.46 4.21
122.18 47.32 4.60
123.17 50.76 5.33
123.28 53.48 5.35
122.77 56.54 5.01
121.62 58.98 4.03
120.75 61.13 3.39
121.18 63.66 4.19
121.42 67.12 4.77
119.93 70.30 3.53
113.72 71.75 -2.58
110.99 73.73 -5.10
110.17 75.96 -5.64
110.88 78.72 -4.63
109.99 81.34 -5.25
98.30 82.64 -16.74
91.89 84.38 -22.63
81.78 86.76 -32.23
60.09 88.60 -53.75
-24.28 87.68 -137.91
-48.03 85.71 -161.19
-46.14 83.47 -158.93
-45.53 81.24 -158.02
-51.95 79.04 -164.10
-53.36 76.95 -165.17
-49.79 74.61 -161.32
-49.68 72.77 -160.97
-51.40 70.86 -162.44
-51.91 69.05 -162.81
-52.60 67.00 -163.16
-50.13 65.06 -160.68
-49.83 63.03 -160.16
-50.61 61.02 -161.00
-49.45 59.01 -160.00
-50.69 57.32 -161.40
-51.57 55.58 -162.78
-50.65 53.32 -162.08
-51.91 51.50 -163.74
-52.65 49.45 -164.81
-53.00 47.59 -165.30
-53.49 45.96 -165.77
-53.71 44.43 -166.13
-53.42 42.82 -166.07
-53.42 41.22 -166.10
-54.32 39.78 -167.08
-54.39 37.89 -167.07
-53.65 35.80 -166.37
-53.31 34.03 -166.36
-53.87 32.29 -167.36
-53.91 30.25 -167.59
-53.69 28.59 -167.45
-53.33 27.12 -167.70
-52.75 25.93 -167.63
-52.12 25.76 -167.64
-51.51 26.94 -167.53
-51.32 28.05 -167.71
-50.51 29.40 -167.63
-49.18 29.73 -166.97
-47.90 30.35 -166.38
-46.82 31.31 -165.73
-45.80 32.66 -165.09
-44.54 34.21 -164.95
-43.01 35.77 -164.65
-42.04 37.99 -164.42
-42.69 40.33 -166.10
-43.51 42.86 -167.57
-42.65 45.03 -167.63
-41.07 47.05 -166.67
-41.01 49.00 -166.91
-42.07 51.15 -168.29
-41.85 52.96 -168.54
-40.60 55.11 -167.49
-39.63 57.44 -166.83
-40.95 60.41 -168.37
-42.37 62.84 -169.74
-37.95 65.11 -165.48
-32.31 67.82 -160.32
-30.98 71.91 -159.26
-33.14 74.71 -161.50
-28.75 78.06 -157.06
-17.35 80.48 -145.76
-1.58 81.98 -130.39
11.10 84.10 -117.77
27.86 85.04 -100.83
50.51 84.43 -78.14
68.13 82.58 -60.91
85.07 81.85 -44.24
97.83 81.51 -31.34
98.26 79.69 -31.10
98.67 77.88 -31.11
100.54 76.34 -29.62
109.01 75.83 -21.20
114.76 75.14 -15.41
115.46 73.72 -14.72
113.35 72.25 -16.92
113.42 71.13 -17.04
118.38 69.94 -12.33
122.63 67.96 -8.37
123.76 65.81 -7.54
123.47 64.85 -7.75
123.03 63.64 -8.30
123.66 60.94 -8.23
124.92 57.25 -8.32
127.66 51.26 -6.46
130.83 46.46 -3.76
131.79 44.70 -3.18
131.98 43.76 -3.22
132.18 42.12 -3.11
133.04 40.66 -1.84
133.10 40.39 -1.34
132.60 41.17 -1.47
130.89 40.97 -3.09
130.02 40.54 -3.91
130.29 39.59 -3.26
130.20 39.87 -2.82
129.52 40.83 -2.46
128.46 42.37 -2.51
126.15 41.26 -4.53
123.51 38.21 -7.35
125.39 37.96 -4.16
127.07 36.52 -1.57
126.36 34.80 -2.27
125.48 33.63 -3.27
125.78 33.31 -2.76
125.54 32.10 -2.68
125.34 31.13 -2.24
125.03 29.78 -2.15
124.53 29.10 -2.64
124.14 28.18 -2.67
123.57 26.54 -2.92
123.12 25.63 -3.01
122.89 26.30 -2.79
122.29 26.74 -2.99
121.65 26.81 -3.00
121.08 26.18 -3.13
120.71 25.82 -3.06
120.42 25.86 -2.98
120.31 26.24 -2.86
120.00 25.71 -3.30
119.72 25.15 -3.81
119.67 25.10 -3.99
119.67 25.26 -4.21
119.95 25.22 -4.50
120.62 26.21 -3.97
120.90 26.88 -3.80
121.03 26.60 -3.98
121.64 26.13 -3.18
122.37 26.03 -2.44
123.43 27.83 -1.01
124.08 29.01 -0.39
123.78 29.32 -0.66
123.58 29.53 -0.75
123.40 30.33 -0.47
123.32 30.02 -0.12
123.01 29.05 -0.55
122.51 28.33 -1.04
122.39 28.27 -0.82
122.06 27.99 -1.08
122.52 27.25 -0.51
122.43 26.47 -0.81
122.43 26.85 -0.76
122.40 27.88 -0.65
121.98 28.31 -1.04
121.04 28.09 -1.95
120.48 27.01 -2.40
120.32 26.60 -2.56
120.14 26.42 -2.80
119.88 26.45 -3.07
119.65 26.14 -3.31
119.37 24.92 -3.80
119.63 24.12 -3.68
119.97 24.13 -3.40
119.99 24.55 -3.08
120.18 25.06 -2.42
120.26 24.79 -2.02
120.51 25.11 -1.47
120.43 25.61 -1.41
119.86 25.32 -1.90
119.68 25.24 -1.79
119.53 25.03 -1.79
119.43 24.55 -1.78
119.14 23.85 -2.08
118.74 23.34 -2.60
118.46 23.28 -2.67
117.89 23.09 -2.84
117.76 23.12 -2.50
117.21 22.99 -3.17
117.05 23.23 -3.00
116.86 23.85 -2.76
116.67 24.48 -2.52
116.09 24.79 -2.89
115.77 25.42 -2.93
115.42 25.79 -3.09
114.95 25.48 -3.55
114.77 25.23 -3.66
114.74 25.13 -3.47
114.56 25.16 -3.38
114.35 24.98 -3.34
114.14 24.34 -3.55
114.05 23.88 -3.75
114.04 23.47 -3.75
114.11 23.42 -3.55
114.17 23.47 -3.36
114.07 23.46 -3.35
114.07 23.77 -3.13
113.90 23.92 -3.09
113.77 24.33 -3.11
113.55 24.39 -3.24
113.30 24.55 -3.41
113.20 24.82 -3.43
112.88 24.33 -3.76
112.30 24.29 -4.22
112.07 24.50 -4.31
111.74 24.82 -4.29
111.46 24.95 -4.38
111.32 25.33 -4.22
111.07 25.33 -4.34
110.96 25.22 -4.44
110.79 25.13 -4.56
110.58 25.21 -4.73
110.61 25.49 -4.51
110.48 25.56 -4.45
110.11 25.37 -4.75
109.73 25.56 -4.92
109.52 25.70 -4.90
109.48 25.83 -4.74
109.31 25.87 -4.75
109.07 26.06 -4.97
108.94 26.09 -4.84
108.57 26.05 -5.07
108.29 26.10 -5.25
108.17 26.20 -5.25
108.21 26.01 -5.05
108.34 25.85 -4.95
108.46 25.72 -4.77
108.35 25.47 -4.91
108.41 25.59 -4.90
108.37 25.46 -4.98
108.40 25.74 -4.71
108.17 25.91 -4.69
107.60 25.90 -5.16
107.15 26.00 -5.39
106.77 25.96 -5.58
107.15 25.97 -4.93
106.81 25.74 -5.50
106.69 25.87 -5.58
106.72 25.94 -5.40
106.60 25.87 -5.49
106.54 25.85 -5.47
106.67 25.71 -5.27
106.65 25.57 -5.37
106.79 25.53 -5.26
106.81 25.50 -5.28
106.89 25.58 -5.14
106.97 25.72 -5.01
107.06 25.83 -4.78
106.95 25.90 -4.87
106.87 26.04 -4.90
106.79 26.17 -4.97
106.75 26.39 -4.98
106.64 26.58 -5.05
106.49 26.57 -5.09
106.53 26.68 -5.15
106.36 26.29 -5.51
106.35 26.46 -5.44
106.36 26.49 -5.32
106.31 26.51 -5.46
106.36 26.51 -5.48
