156.64 -53.56 111.04
156.71 -53.52 110.97
156.68 -53.44 110.96
156.40 -53.33 111.08
156.22 -53.27 111.23
156.22 -53.21 111.14
156.11 -53.24 111.20
155.96 -53.27 111.27
155.72 -53.31 111.31
155.66 -53.59 111.17
155.68 -53.85 110.92
155.60 -54.02 110.77
155.47 -54.16 110.64
155.42 -54.36 110.30
155.38 -54.59 109.99
155.23 -54.72 109.87
155.20 -54.79 109.64
155.14 -54.89 109.40
155.18 -55.03 109.03
155.27 -55.20 108.63
155.43 -55.42 108.21
155.53 -55.55 107.89
155.46 -55.60 107.78
155.25 -55.60 107.86
155.29 -55.74 107.64
155.30 -55.88 107.47
155.38 -56.06 107.34
155.47 -56.15 107.08
155.43 -56.23 107.04
155.45 -56.33 106.97
155.59 -56.46 106.71
155.74 -56.58 106.55
155.74 -56.60 106.54
155.63 -56.54 106.63
155.71 -56.64 106.52
155.94 -56.84 106.29
156.01 -56.93 106.28
155.90 -56.92 106.46
155.61 -56.83 106.80
155.29 -56.75 107.14
155.06 -56.71 107.41
154.96 -56.63 107.54
154.64 -56.48 107.89
154.12 -56.26 108.49
153.44 -55.94 109.31
152.62 -55.65 110.35
151.90 -55.09 111.29
150.93 -54.33 112.47
149.71 -53.28 113.94
148.39 -51.99 115.38
147.06 -50.58 116.94
145.83 -49.28 118.38
144.67 -47.83 119.79
143.57 -46.43 121.11
142.53 -44.98 122.36
141.56 -43.60 123.46
140.62 -42.24 124.48
139.71 -40.77 125.41
138.80 -39.33 126.16
137.87 -37.87 126.98
136.93 -36.60 127.92
136.02 -35.23 128.81
135.19 -33.92 129.59
134.42 -32.66 130.39
133.70 -31.43 131.12
132.96 -30.10 131.99
132.28 -28.78 132.91
131.53 -27.23 133.66
130.78 -25.76 134.44
129.99 -24.35 135.40
129.34 -22.95 136.22
128.69 -21.36 137.02
128.30 -19.79 137.85
127.72 -18.13 138.63
127.23 -16.57 139.48
126.68 -14.85 140.29
126.23 -13.12 141.16
125.81 -11.21 142.01
125.41 -9.36 142.65
125.19 -7.45 143.42
124.78 -5.64 144.29
124.41 -3.75 145.21
124.09 -1.79 146.11
124.00 0.11 146.82
123.70 2.14 147.76
123.47 4.06 148.88
123.19 6.26 150.28
123.03 8.51 151.10
122.72 10.77 151.30
122.43 12.62 151.50
122.08 14.72 151.67
121.77 16.54 151.72
121.46 18.60 151.61
121.05 20.43 151.40
120.84 22.22 151.34
120.63 23.74 151.23
120.53 25.48 151.10
120.54 27.41 150.86
120.32 29.47 150.29
120.04 31.43 149.74
120.00 33.23 149.71
120.43 34.82 150.08
120.64 36.38 150.61
120.67 37.91 150.83
120.47 39.39 150.54
120.69 40.40 150.65
121.05 41.36 151.39
121.46 42.51 152.05
121.17 43.58 151.69
121.00 44.34 151.14
121.15 45.01 151.26
121.77 45.72 152.04
122.07 46.43 152.28
121.99 47.08 151.71
121.92 47.65 151.26
122.56 48.35 151.88
122.92 49.22 152.39
122.76 49.99 151.86
122.61 50.43 151.16
122.95 50.67 151.21
123.48 50.77 151.66
124.24 50.71 152.50
124.75 50.34 153.05
124.93 49.94 153.11
125.14 49.55 153.28
125.33 49.19 153.53
125.38 48.97 153.49
125.21 48.71 153.12
124.95 48.49 152.54
124.76 48.32 151.95
124.72 48.08 151.52
124.70 47.72 150.92
124.82 47.11 150.38
125.12 46.31 149.91
125.31 45.49 149.40
125.56 44.29 149.04
125.93 42.89 148.78
126.32 41.43 148.56
126.62 40.10 148.00
126.75 38.73 147.13
127.21 37.09 146.74
127.63 35.28 146.58
127.93 33.43 146.10
128.13 31.60 145.65
128.42 29.53 144.69
128.73 27.22 144.15
129.14 24.83 144.46
129.42 22.56 144.05
129.59 20.18 143.26
130.08 17.60 143.07
130.87 14.70 143.71
131.13 12.52 143.48
131.11 10.22 142.08
131.30 7.76 140.34
131.60 4.82 140.51
132.01 1.84 141.36
132.23 -0.43 140.58
132.22 -2.46 137.77
132.42 -5.16 136.86
132.77 -8.17 137.07
133.17 -10.43 135.55
133.49 -12.44 133.27
133.57 -14.31 131.51
133.86 -16.77 130.89
134.77 -19.16 129.91
135.85 -20.98 127.99
136.35 -22.17 124.96
136.39 -24.04 124.22
136.16 -26.38 125.14
136.60 -28.24 124.85
137.18 -29.52 123.01
137.66 -30.56 120.50
137.72 -32.15 119.68
137.75 -34.19 120.26
138.17 -35.45 119.69
138.67 -36.52 118.57
139.16 -37.59 117.29
139.67 -38.90 116.03
140.22 -40.45 115.29
140.89 -42.15 114.72
141.71 -43.62 114.01
142.50 -44.87 113.11
143.30 -46.18 112.17
144.16 -47.28 111.01
144.93 -48.44 109.93
145.53 -49.50 109.34
146.16 -50.46 108.80
146.71 -51.09 108.32
147.16 -51.64 108.01
147.59 -52.13 107.81
147.93 -52.55 107.86
148.20 -52.75 108.07
148.62 -52.72 107.95
148.81 -52.58 107.71
148.70 -52.40 107.64
148.37 -52.33 107.97
148.14 -52.38 108.08
148.24 -52.50 107.82
148.39 -52.65 107.48
148.50 -52.82 107.19
148.58 -53.13 106.95
148.60 -53.38 106.72
148.51 -53.53 106.51
148.30 -53.62 106.33
148.15 -53.88 106.20
148.09 -54.10 106.03
148.08 -54.25 105.81
148.13 -54.45 105.49
148.29 -54.70 105.05
148.46 -54.95 104.67
148.59 -55.18 104.29
148.72 -55.39 103.94
148.77 -55.55 103.65
148.79 -55.74 103.36
148.88 -55.88 103.11
148.98 -55.94 102.83
149.14 -56.08 102.56
149.24 -56.24 102.34
149.29 -56.34 102.24
149.21 -56.51 102.38
149.15 -56.61 102.45
149.15 -56.54 102.35
149.01 -56.41 102.48
148.84 -56.34 102.65
148.68 -56.23 102.89
148.33 -56.02 103.49
147.86 -55.56 104.28
147.19 -54.75 105.29
146.31 -53.82 106.61
145.43 -52.77 107.97
144.69 -51.67 109.21
143.83 -50.61 110.57
143.06 -49.53 112.16
142.55 -48.31 113.28
141.83 -47.00 114.42
141.09 -45.91 115.53
140.31 -44.96 116.67
139.56 -44.23 117.97
138.86 -43.36 119.15
138.13 -42.23 120.18
137.21 -40.95 121.17
136.18 -39.74 122.29
135.12 -38.59 123.64
134.22 -37.64 124.89
133.42 -36.54 126.03
132.71 -35.36 126.99
131.96 -34.09 128.09
131.16 -32.85 129.24
130.32 -31.51 130.53
129.64 -30.20 131.64
129.02 -28.74 132.67
128.51 -27.28 133.66
127.90 -25.67 134.68
127.29 -24.04 135.60
126.53 -22.36 136.75
126.14 -20.83 137.73
125.68 -19.29 138.80
125.28 -17.59 139.81
124.90 -15.88 140.59
124.57 -14.12 141.30
124.18 -12.58 142.26
123.88 -10.99 143.32
123.89 -9.43 144.34
123.52 -7.59 145.28
123.35 -5.96 146.22
123.07 -4.29 147.37
122.97 -2.58 148.44
122.70 -0.73 149.41
122.47 1.02 150.24
122.13 2.83 151.22
121.96 4.74 152.12
121.74 6.72 152.67
121.46 8.62 152.98
121.49 10.50 153.69
121.32 12.32 154.46
121.16 14.47 155.21
120.88 16.58 155.50
120.80 18.38 155.71
120.67 20.04 156.14
120.74 21.95 156.64
120.53 24.19 156.86
120.21 26.44 156.77
119.93 28.52 156.62
119.91 30.20 156.67
119.67 32.09 156.77
119.52 33.96 156.95
119.31 36.01 156.78
118.91 37.64 156.34
118.80 39.01 156.37
118.84 40.45 156.77
118.71 42.10 156.93
118.38 43.70 156.58
118.11 45.12 156.07
118.16 46.30 156.06
118.14 47.67 156.25
117.70 49.09 156.08
117.32 50.35 155.73
117.07 51.15 155.34
116.97 52.02 155.16
116.93 52.82 154.83
116.67 53.65 154.18
116.70 54.17 153.79
117.48 54.24 154.38
118.35 54.30 155.35
118.88 54.33 155.66
118.92 54.41 155.29
119.09 54.48 155.08
119.37 54.64 155.17
119.59 54.73 155.35
119.63 54.76 155.24
119.55 54.59 154.94
119.54 54.33 154.63
119.59 53.89 154.45
119.74 53.47 154.42
119.84 53.22 154.24
119.73 52.77 153.54
119.71 52.13 152.85
119.99 51.46 152.55
120.38 50.89 152.45
120.69 50.20 151.80
120.87 49.39 151.12
121.39 48.27 151.02
122.34 46.91 151.79
123.15 45.14 151.64
123.56 43.00 149.86
124.11 40.43 148.79
125.26 37.92 149.30
126.68 35.01 149.71
127.53 31.81 148.92
128.16 28.36 147.55
128.79 25.39 147.42
129.73 22.73 148.25
130.36 20.02 147.91
130.58 17.62 146.50
130.82 15.09 145.33
131.31 12.54 145.28
132.00 10.04 145.02
132.39 8.07 143.57
132.43 6.24 141.58
132.55 4.21 140.44
133.10 1.72 140.70
133.80 -0.50 140.61
134.24 -2.13 139.45
134.29 -3.56 137.32
134.38 -5.59 136.05
134.67 -7.86 136.36
134.82 -9.62 135.89
134.98 -11.17 134.28
135.27 -12.80 132.23
135.60 -14.62 131.18
135.93 -16.28 131.26
136.18 -17.49 130.96
136.52 -18.62 129.44
136.68 -19.63 127.45
136.71 -21.23 127.12
136.81 -22.72 127.63
137.16 -23.72 127.30
137.51 -24.72 125.75
137.62 -25.68 123.85
137.68 -27.19 122.40
137.74 -28.98 121.38
137.97 -30.91 120.32
138.37 -32.79 118.99
139.00 -34.82 117.47
139.43 -36.85 116.21
139.93 -39.13 114.94
140.47 -41.52 113.82
141.29 -44.10 112.49
142.48 -46.40 111.07
143.75 -48.40 109.74
144.75 -50.02 108.76
145.83 -51.52 107.78
146.79 -52.61 106.90
147.82 -53.53 105.86
148.47 -54.07 105.09
148.83 -54.33 104.44
149.30 -54.61 103.58
149.91 -54.95 102.46
150.47 -55.23 101.29
150.73 -55.28 100.65
150.43 -55.14 100.88
150.09 -54.89 101.17
149.76 -54.69 101.35
149.49 -54.57 101.48
148.96 -54.43 101.93
148.47 -54.40 102.51
148.29 -54.57 102.73
148.47 -54.67 102.42
148.39 -54.92 102.34
148.21 -54.99 102.36
148.05 -55.10 102.25
148.12 -55.39 101.83
148.32 -55.75 101.26
148.54 -56.01 100.77
148.46 -56.22 100.70
148.14 -56.28 100.81
148.17 -56.58 100.64
148.31 -56.80 100.34
148.33 -56.81 100.06
147.79 -56.78 100.38
147.47 -56.94 100.57
147.50 -57.13 100.26
147.51 -57.30 100.10
147.22 -57.35 100.30
146.95 -57.27 100.57
146.64 -57.26 100.92
146.35 -57.29 101.28
145.87 -57.15 101.89
145.08 -56.83 102.98
143.93 -56.21 104.66
142.70 -55.29 106.56
141.35 -54.10 108.60
140.14 -52.76 110.55
138.84 -51.20 112.68
137.49 -49.60 114.78
136.19 -47.85 116.81
135.14 -46.20 118.55
134.17 -44.42 120.03
133.34 -42.76 121.28
132.42 -41.05 122.75
131.60 -39.47 124.19
130.70 -37.69 125.44
130.00 -35.97 126.27
129.26 -34.23 127.01
128.51 -32.58 127.83
127.68 -30.70 128.97
126.72 -28.76 130.39
125.77 -26.72 131.76
124.93 -24.77 132.64
124.37 -22.79 133.36
123.75 -20.97 134.14
123.16 -19.07 135.15
122.49 -17.01 136.26
122.02 -15.14 137.11
121.71 -13.17 137.81
121.46 -11.44 138.50
121.33 -9.63 139.57
121.11 -7.80 140.82
120.90 -5.74 142.11
120.71 -3.89 143.38
120.57 -2.11 145.26
120.48 -0.50 147.50
120.64 1.38 149.42
120.50 3.58 150.50
120.28 6.14 151.22
120.04 8.43 152.03
119.85 10.60 153.07
119.69 12.66 153.95
119.51 15.25 154.56
119.43 17.33 154.94
119.17 19.48 155.26
119.02 21.59 155.67
118.87 23.94 156.07
118.61 26.44 156.25
118.52 28.73 156.47
118.35 30.91 156.60
118.23 32.88 156.93
117.96 35.18 157.40
117.65 37.38 157.69
117.15 39.47 157.38
116.57 41.27 156.85
116.10 43.00 156.18
115.49 44.94 155.70
114.70 47.21 155.19
114.08 48.96 154.70
113.32 50.48 153.76
112.43 52.03 152.56
111.62 53.77 151.45
110.73 55.71 150.42
110.22 57.55 149.85
109.75 58.99 149.41
108.84 60.11 148.29
107.31 61.17 146.39
106.11 62.15 144.78
106.06 62.56 144.61
106.71 62.85 145.24
106.89 62.66 145.30
107.07 62.10 145.17
107.39 61.57 145.22
108.04 61.09 145.55
108.51 60.65 145.51
108.72 60.23 145.20
109.23 59.59 144.93
109.79 59.02 144.66
110.53 58.60 144.62
111.73 58.20 145.10
113.08 57.37 145.43
113.89 56.48 145.07
114.39 55.74 144.08
115.16 54.85 143.42
116.84 53.42 143.69
118.49 51.97 144.19
120.18 50.13 144.47
121.72 48.23 144.20
123.22 46.09 144.02
124.78 44.05 144.17
126.37 41.65 144.64
127.84 39.07 145.06
129.09 36.04 145.08
129.88 33.44 145.06
130.74 30.70 144.77
131.35 27.61 144.15
132.17 24.15 143.10
132.95 21.14 142.40
133.55 18.40 141.44
133.99 15.46 139.92
134.58 12.47 137.98
135.09 9.33 136.62
135.78 6.69 135.97
136.32 3.65 134.92
137.03 1.18 132.94
137.59 -1.24 131.53
137.83 -3.16 130.63
138.09 -5.01 129.52
138.59 -6.69 128.47
139.32 -8.62 127.45
139.55 -10.18 126.67
139.76 -11.55 125.15
140.12 -12.97 122.69
140.49 -14.78 120.36
140.41 -16.64 119.30
140.36 -18.73 118.76
140.49 -20.98 117.96
141.01 -23.19 115.33
141.18 -25.33 113.06
140.92 -28.09 112.87
140.94 -30.32 113.07
141.19 -32.22 112.38
141.50 -33.75 111.14
141.79 -35.39 109.85
142.08 -37.17 109.13
142.57 -38.95 108.48
143.23 -40.64 107.56
144.07 -42.23 106.47
145.03 -44.07 105.32
146.17 -45.93 104.11
147.40 -47.71 102.75
148.44 -49.08 101.51
148.78 -50.10 100.77
149.18 -51.09 99.94
149.59 -51.85 98.77
149.98 -52.38 97.55
150.21 -52.80 96.89
150.21 -53.32 96.76
150.18 -53.62 97.11
150.27 -53.62 97.41
150.15 -53.50 97.88
149.98 -53.41 98.25
149.74 -53.32 98.60
149.45 -53.20 98.98
149.15 -53.18 99.36
148.91 -53.21 99.63
148.78 -53.22 99.65
148.67 -53.24 99.62
148.57 -53.47 99.54
148.80 -53.79 99.05
149.06 -53.97 98.41
149.22 -54.27 97.96
149.31 -54.51 97.61
149.33 -54.58 97.31
149.22 -54.62 97.19
149.25 -54.72 96.88
149.41 -54.60 96.48
149.22 -54.32 96.51
148.98 -54.00 96.77
148.68 -53.66 97.12
148.28 -53.46 97.51
147.95 -53.21 97.72
147.71 -52.90 97.87
147.36 -52.48 98.31
146.99 -52.05 98.88
146.67 -51.68 99.38
146.37 -51.43 99.87
146.04 -51.15 100.31
145.61 -50.73 100.87
144.96 -50.08 101.60
144.29 -49.41 102.57
143.50 -48.72 103.74
142.92 -47.87 105.18
142.45 -46.62 106.77
141.96 -45.05 107.89
141.17 -43.35 109.35
140.01 -41.54 111.64
138.83 -39.74 114.16
137.87 -37.71 116.35
137.15 -35.71 117.85
136.29 -33.68 119.14
135.46 -31.87 120.54
134.34 -29.95 122.32
133.42 -28.15 123.86
132.58 -26.22 125.03
131.76 -24.38 126.00
130.81 -22.60 127.24
129.86 -21.04 128.81
128.86 -19.19 130.50
127.81 -17.23 131.68
126.84 -15.30 132.72
125.91 -13.81 133.85
125.05 -12.26 135.17
124.36 -10.71 136.64
123.63 -8.50 137.87
122.74 -6.15 138.81
121.77 -3.91 139.84
121.17 -2.11 141.08
120.43 0.03 142.89
119.81 2.48 144.53
119.12 5.00 145.75
118.45 7.55 146.72
118.04 9.65 147.75
117.66 11.75 149.35
117.21 14.29 150.39
116.63 16.90 150.69
116.06 19.04 150.87
115.46 21.29 151.18
115.24 23.18 151.58
114.98 25.21 151.80
114.57 27.40 151.90
114.38 29.79 152.31
114.13 31.76 152.64
113.83 33.69 152.74
113.59 35.68 153.01
113.36 38.02 153.59
113.01 39.94 153.73
112.50 41.75 153.24
112.07 43.50 152.88
112.09 45.52 153.29
112.32 47.28 153.87
112.17 49.18 153.72
112.00 51.04 153.30
111.71 53.01 152.87
111.54 54.73 152.61
111.18 56.35 151.93
110.64 58.01 151.06
110.02 59.51 150.11
109.41 60.71 149.12
109.48 61.36 148.84
110.05 61.86 149.13
110.86 62.19 149.84
111.60 62.20 150.53
112.26 61.91 151.07
113.00 61.37 151.67
113.40 61.04 152.02
113.32 60.86 151.87
112.99 60.67 151.39
112.59 60.32 150.67
112.33 59.96 150.03
112.08 59.60 149.39
111.89 59.23 148.85
111.38 58.73 147.64
111.26 57.99 146.70
111.46 57.12 146.04
111.76 56.17 145.25
112.22 54.98 144.56
113.15 53.90 144.14
113.74 52.56 143.18
114.42 50.97 141.85
115.70 49.06 141.30
117.66 46.74 141.82
119.37 44.23 141.69
120.41 40.95 140.41
122.14 37.58 139.43
123.95 33.34 138.25
125.14 29.74 135.28
126.11 25.98 132.26
128.11 22.35 133.52
130.68 18.88 136.04
131.68 15.73 134.88
132.25 12.86 132.25
132.86 9.89 131.07
134.14 6.68 132.67
135.34 3.67 133.34
136.37 1.11 131.98
137.01 -1.28 130.13
138.15 -3.93 129.71
139.41 -6.67 130.38
140.94 -9.59 130.43
142.34 -11.81 128.65
143.40 -13.82 125.93
144.64 -15.87 124.20
146.12 -18.79 124.11
147.58 -21.29 123.70
148.87 -23.02 122.47
149.90 -24.54 120.68
150.68 -25.92 118.96
151.73 -27.45 117.62
152.53 -29.30 117.37
153.03 -30.66 116.45
153.37 -31.65 114.74
153.53 -32.59 112.76
153.68 -33.41 110.60
153.43 -34.40 109.13
153.30 -35.65 107.83
153.50 -37.09 105.85
153.89 -38.67 103.75
154.38 -40.39 101.34
154.86 -41.97 99.09
155.14 -43.57 97.43
155.15 -45.00 96.58
155.24 -46.29 95.96
155.61 -47.37 95.02
156.13 -48.25 93.67
156.38 -48.71 92.45
156.59 -49.10 91.27
156.69 -49.49 90.40
157.05 -50.01 89.48
157.64 -50.55 88.43
158.17 -50.96 87.40
158.42 -51.32 86.76
158.56 -51.69 86.17
158.83 -52.01 85.55
159.03 -52.20 85.08
159.19 -52.42 84.82
159.03 -52.55 84.81
158.64 -52.48 85.04
158.17 -52.35 85.28
157.84 -52.52 85.22
157.67 -52.75 85.14
157.50 -52.98 85.05
157.37 -53.14 85.01
157.07 -53.40 85.02
156.89 -53.62 84.92
156.82 -53.79 84.69
157.05 -54.02 84.21
157.18 -54.22 83.76
157.33 -54.32 83.49
157.26 -54.37 83.43
157.08 -54.52 83.35
157.07 -54.61 83.14
157.06 -54.69 82.99
157.18 -54.81 82.77
157.12 -54.81 82.75
156.94 -54.76 83.04
156.72 -54.61 83.39
156.43 -54.42 83.85
155.95 -54.27 84.55
155.54 -54.06 85.21
154.92 -53.75 86.10
154.40 -53.35 87.04
153.69 -52.79 88.35
152.80 -52.05 89.91
151.82 -51.17 91.55
150.88 -50.22 93.04
149.69 -49.11 95.10
148.56 -48.05 97.58
147.42 -46.76 100.12
146.49 -45.29 102.31
145.50 -43.73 104.27
144.49 -42.39 106.11
143.35 -41.24 108.35
142.28 -40.03 110.38
141.46 -38.47 112.06
140.63 -36.96 113.25
139.67 -35.50 114.41
138.74 -34.06 115.45
137.66 -32.62 116.46
136.73 -31.32 117.43
135.92 -30.10 118.29
135.12 -28.89 119.26
134.29 -27.77 120.63
133.59 -26.38 122.11
132.90 -24.80 123.31
132.21 -23.08 124.50
131.54 -21.44 125.75
130.86 -19.88 127.30
130.34 -18.38 128.89
129.78 -16.64 130.50
129.26 -14.84 131.85
128.60 -12.81 133.03
128.17 -11.13 134.13
127.70 -9.49 135.53
127.35 -7.92 136.73
127.01 -6.24 137.84
126.72 -4.72 138.73
126.32 -2.91 139.64
126.00 -1.19 140.55
125.74 0.57 141.79
125.37 2.34 142.90
124.93 4.52 143.58
124.46 6.75 143.94
123.90 9.14 144.12
123.44 10.98 144.30
123.07 12.71 144.90
122.68 14.84 145.49
122.20 17.10 145.71
121.65 19.22 145.77
121.10 21.09 145.80
120.76 22.89 146.25
120.59 24.58 147.27
120.21 26.53 148.05
119.47 28.62 147.86
118.64 30.43 147.40
118.50 31.95 147.70
118.54 33.71 148.28
118.56 35.69 149.02
118.27 37.61 149.63
117.71 39.54 149.60
117.00 41.37 148.78
116.61 42.90 148.35
116.66 44.53 148.89
116.66 46.24 149.32
116.38 47.85 149.51
115.62 49.59 148.93
114.92 51.09 148.30
114.48 52.32 148.19
114.05 53.69 148.49
113.39 55.19 148.41
112.06 56.52 147.34
110.53 57.72 145.61
110.03 58.51 145.03
109.93 59.28 145.09
109.85 59.93 145.02
109.31 60.35 144.25
109.31 60.32 143.99
110.15 60.09 144.62
111.05 59.85 145.56
111.66 59.57 146.08
111.92 59.30 146.17
112.32 59.06 146.41
112.76 58.91 146.77
112.97 58.71 146.84
112.82 58.54 146.45
112.66 58.30 145.97
112.93 57.95 145.75
113.28 57.65 145.75
113.43 57.22 145.36
113.43 56.39 144.31
113.13 55.68 142.48
112.93 54.98 140.40
113.00 54.31 138.63
113.89 53.29 138.14
115.14 52.09 138.72
116.12 50.46 139.16
117.06 48.29 139.02
117.64 45.71 138.11
118.40 42.62 137.06
119.57 39.70 136.67
120.58 36.79 136.00
121.39 33.79 134.60
122.60 30.21 133.81
124.14 26.76 134.45
125.57 23.48 135.53
126.29 20.83 135.87
126.53 18.29 134.78
127.07 15.28 133.62
128.18 11.58 133.09
129.20 8.37 132.68
129.83 6.48 130.44
130.09 5.25 127.09
130.38 3.39 124.24
131.12 0.41 124.52
132.16 -3.12 125.80
133.16 -5.26 124.65
133.65 -6.57 121.27
133.79 -8.44 118.98
133.74 -11.19 118.54
133.70 -13.90 119.17
134.08 -15.72 117.75
134.57 -17.40 114.70
134.76 -19.47 112.91
134.38 -22.50 113.92
134.41 -24.88 114.55
135.14 -26.72 113.36
135.98 -27.93 110.04
136.63 -29.38 106.29
136.77 -31.29 105.04
136.67 -33.81 105.87
136.86 -35.35 106.04
137.29 -36.27 104.74
137.71 -36.91 102.83
138.22 -37.48 100.23
138.70 -38.69 98.48
139.00 -40.70 98.02
139.34 -42.39 97.93
139.91 -43.76 97.36
140.73 -44.78 96.19
141.63 -45.82 94.74
142.43 -46.82 93.31
143.06 -47.95 92.15
143.49 -49.18 91.65
143.93 -50.44 91.42
144.46 -51.43 91.20
145.27 -52.29 90.69
146.16 -53.00 89.98
146.90 -53.40 89.30
147.37 -53.81 88.97
147.75 -54.32 88.81
148.27 -54.93 88.46
148.73 -55.25 87.86
149.03 -55.43 87.19
